Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Sport Code,Sport Name,# Participants Men's Team,# Participants Women's Team,# Participants Men Coed Team,# Participants Women Coed Team,Total # Participants Men's Team/Men Coed Team,Total # Participants Women's Team/Women Coed Team,Operating Expenses per Participant/Men's Team,Operating Expenses per Team/Men's Team,Operating Expenses per Participant/Women's Team,Operating Expenses per Team/Women's Team,Total Operating Expenses Men's Team and Women's Team,Operating Expenses per Participant/Men Coed Team,Operating Expenses per Team/Men Coed Team,Operating Expenses per Participant/Women Coed Team,Operating Expenses per Team/Women Coed Team,Total Operating Expenses Men Coed Team/Women Coed Team,Revenues Men's Team,Revenues Women's Team,Total Revenues For Men's Team and Women's Team,Revenues Men Coed Team,Revenues Women Coed Team,Total Revenues Men Coed Team/Women Coed Team,Total Revenues Men's Team and Men Coed Team,Total Revenues Women's Team and Women Coed Team,Total Revenues Men's Team/Women's Team and Coed Team,Expenses Men's Team,Expenses Women's Team,Total Expenses Men's Team and Women's Team,Expenses Men Coed Team,Expenses Women Coed Team,Total Expenses Men Coed Team and Women Coed Team,Total Expenses Men's Team and Men Coed Team,Total Expenses Women's Team and  Women Coed Team,Total Expenses Men's Team/Women's Team and Coed Team
2003,228778,The University of Texas at Austin,TX,1,,1,NCAA,16687,17914,34601,7,Football,118,,,,118,0,26083,3077763,0,0,3077763,,,,,,47556281,,47556281,,,,47556281,0,47556281,12948131,,12948131,,,,12948131,0,12948131
2003,228796,The University of Texas at El Paso,TX,1,,1,NCAA,5045,5945,10990,7,Football,110,,,,110,0,7067,777375,0,0,777375,,,,,,3526517,,3526517,,,,3526517,0,3526517,3831545,,3831545,,,,3831545,0,3831545
2003,102368,Troy University,AL,1,,1,NCAA,3678,3722,7400,7,Football,138,,,,138,0,4216,581757,0,0,581757,,,,,,3915451,,3915451,,,,3915451,0,3915451,3073529,,3073529,,,,3073529,0,3073529
2003,160755,Tulane University of Louisiana,LA,1,,1,NCAA,2961,3028,5989,7,Football,92,,,,92,0,6902,635000,0,0,635000,,,,,,6447527,,6447527,,,,6447527,0,6447527,3022000,,3022000,,,,3022000,0,3022000
2003,200800,University of Akron Main Campus,OH,1,,1,NCAA,6691,7475,14166,7,Football,94,,,,94,0,5682,534074,0,0,534074,,,,,,688274,,688274,,,,688274,0,688274,3521051,,3521051,,,,3521051,0,3521051
2003,100663,University of Alabama at Birmingham,AL,1,,1,NCAA,3045,4678,7723,7,Football,110,,,,110,0,9790,1076937,0,0,1076937,,,,,,5163095,,5163095,,,,5163095,0,5163095,5115934,,5115934,,,,5115934,0,5115934
2003,104179,University of Arizona,AZ,1,,1,NCAA,11320,12897,24217,7,Football,104,,,,104,0,6552,681378,0,0,681378,,,,,,13266117,,13266117,,,,13266117,0,13266117,9916953,,9916953,,,,9916953,0,9916953
2003,106397,University of Arkansas Main Campus,AR,1,,1,NCAA,5637,5400,11037,7,Football,127,,,,127,0,21137,2684398,0,0,2684398,,,,,,27337120,,27337120,,,,27337120,0,27337120,12624255,,12624255,,,,12624255,0,12624255
2003,110635,University of California-Berkeley,CA,1,,1,NCAA,10041,11901,21942,7,Football,104,,,,104,0,30762,3199281,0,0,3199281,,,,,,12548856,,12548856,,,,12548856,0,12548856,10685345,,10685345,,,,10685345,0,10685345
2003,110662,University of California-Los Angeles,CA,1,,1,NCAA,10678,13920,24598,7,Football,113,,,,113,0,14377,1624549,0,0,1624549,,,,,,17231998,,17231998,,,,17231998,0,17231998,11503287,,11503287,,,,11503287,0,11503287
2003,132903,University of Central Florida,FL,1,,1,NCAA,11630,14183,25813,7,Football,106,,,,106,0,5035,533707,0,0,533707,,,,,,1744014,,1744014,,,,1744014,0,1744014,5363070,,5363070,,,,5363070,0,5363070
2003,201885,University of Cincinnati-Main Campus,OH,1,,1,NCAA,8368,7357,15725,7,Football,99,,,,99,0,10210,1010801,0,0,1010801,,,,,,4739787,,4739787,,,,4739787,0,4739787,6525094,,6525094,,,,6525094,0,6525094
2003,126614,University of Colorado at Boulder,CO,1,,1,NCAA,12535,11445,23980,7,Football,114,,,,114,0,21054,2400196,0,0,2400196,,,,,,23061208,,23061208,,,,23061208,0,23061208,9690074,,9690074,,,,9690074,0,9690074
